id,label
0,0.782482485
1,0.829026888
2,0.798538701
3,0.416138769
4,0.792400061
5,0.872848784
6,0.829084801
7,0.123264766
8,0.413300861
9,0.643818375
10,0.147480201
11,0.495898808
12,0.605738359
13,0.467421724
14,0.567961346
15,0.810494301
16,0.551991413
17,0.752759464
18,0.503777318
19,0.365812156
20,0.390788845
21,0.025312113
22,0.636997207
23,0.037444584
24,0.087095591
25,0.819838446
26,0.201217293
27,0.500488395
28,0.283522656
29,0.577071451
30,0.643278395
31,0.178755649
32,0.810742005
33,0.379173629
34,0.114923711
35,0.051282875
36,0.316139947
37,0.115794626
38,0.526131165
39,0.776856122
40,0.779195843
41,0.227458295
42,0.560134606
43,0.226438784
44,0.812298395
45,0.790176855
46,0.613937366
47,0.148643044
48,0.848290039
49,0.464836963
50,0.251367517
51,0.748215531
52,0.152215748
53,0.250139806
54,0.131466164
55,0.376141582
56,0.99301722
57,0.782387786
58,0.349826686
59,0.810239989
60,0.386273267
61,0.947270367
62,0.834059806
63,0.264580772
64,0.370400497
65,0.401322603
66,0.505650569
67,0.073658646
68,0.940806097
69,0.727979231
70,0.355673668
71,0.731594624
72,0.935591744
73,0.492798199
74,0.876660678
75,0.026057027
76,0.197894646
77,0.233061814
78,0.74613793
79,0.844143154
80,0.746118094
81,0.051185859
82,0.350565053
83,0.524823054
84,0.158965561
85,0.88123087
86,0.886046835
87,0.858361437
88,0.515573289
89,0.277576986
90,0.90367361
91,0.137976451
92,0.464995055
93,0.658575047
94,0.517758955
95,0.679718746
96,0.135986966
97,0.02788436
98,0.044401242
99,0.334768725
100,0.394704847
101,0.235668702
102,0.601186224
103,0.106961842
104,0.413777362
105,0.307265523
106,0.624483229
107,0.299723019
108,0.169033916
109,0.969669436
110,0.726738859
111,0.643515665
112,0.886064423
113,0.601925276
114,0.02350428
115,0.569662614
116,0.545996466
117,0.896346446
118,0.917559033
119,0.182372496
120,0.442535211
121,0.45851235
122,0.179816601
123,0.932066879
124,0.997474816
125,0.607174645
126,0.836512831
127,0.716889097
128,0.27925938
129,0.458129385
130,0.261605316
131,0.505585223
132,0.162623083
133,0.335922834
134,0.226461532
135,0.315742319
136,0.27850227
137,0.559807244
138,0.243060527
139,0.592936185
140,0.869592725
141,0.987729089
142,0.085738719
143,0.168230188
144,0.598957982
145,0.1765225
146,0.78486235
147,0.001251293
148,0.944352705
149,0.1888168
150,0.955054789
151,0.604504825
152,0.821943707
153,0.480507457
154,0.516829627
155,0.01263485
156,0.692656581
157,0.74554467
158,0.001415927
159,0.997827608
160,0.289809874
161,0.511062196
162,0.44710977
163,0.043075029
164,0.50067979
165,0.363208871
166,0.323372508
167,0.959321788
168,0.742637877
169,0.752537567
170,0.405819023
171,0.129317093
172,0.175469735
173,0.01434866
174,0.125000047
175,0.084601133
176,0.59374325
177,0.037527516
178,0.307366032
179,0.122911842
180,0.090146202
181,0.461488021
182,0.643184195
183,0.837674552
184,0.197688189
185,0.065843369
186,0.567241102
187,0.576168212
188,0.123469604
189,0.323999093
190,0.876862676
191,0.805346107
192,0.807247695
193,0.121300087
194,0.600012636
195,0.329632053
196,0.410014219
197,0.482272739
198,0.579865719
199,0.296086408
200,0.828098541
201,0.990117027
202,0.584735686
203,0.789480316
204,0.676029835
205,0.580128431
206,0.42050017
207,0.136343982
208,0.036885453
209,0.936779453
210,0.538609519
211,0.138035368
212,0.745801293
213,0.290159966
214,0.459020656
215,0.717301519
216,0.369837096
217,0.467258695
218,0.074079884
219,0.023954875
220,0.197585706
221,0.790162432
222,0.698226236
223,0.546736649
224,0.876809886
225,0.896347851
226,0.15703398
227,0.021165988
228,0.927622132
229,0.934850746
230,0.485834464
231,0.576367678
232,0.205541287
233,0.557702209
234,0.28129568
235,0.482884387
236,0.325757238
237,0.391429218
238,0.160468021
239,0.276676043
240,0.514597414
241,0.16679596
242,0.546418198
243,0.955816422
244,0.067116851
245,0.099693308
246,0.240644964
247,0.994714194
248,0.257349147
249,0.361980749
250,0.03800729
251,0.22239489
252,0.121855054
253,0.604116717
254,0.820362311
255,0.757468849
256,0.894072848
257,0.537067027
258,0.913389954
259,0.736045685
260,0.970355472
261,0.191815631
262,0.054909054
263,0.504685092
264,0.581461457
265,0.922933033
266,0.501721986
267,0.036977544
268,0.292299656
269,0.190241303
270,0.651034921
271,0.604891237
272,0.351564955
273,0.571950937
274,0.936116956
275,0.754463069
276,0.106855937
277,0.801178589
278,0.049466902
279,0.496760357
280,0.428066947
281,0.893950896
282,0.612904223
283,0.322805388
284,0.888637614
285,0.014251817
286,0.339878556
287,0.134875104
288,0.999174662
289,0.168729771
290,0.875209895
291,0.176278194
292,0.551385144
293,0.157300281
294,0.929805884
295,0.195641363
296,0.984897442
297,0.413575282
298,0.946239692
299,0.978339525
300,0.168105361
301,0.908670333
302,0.064650492
303,0.030491191
304,0.506690043
305,0.998428236
306,0.569958272
307,0.887312226
308,0.519787439
309,0.247479914
310,0.762884146
311,0.034134781
312,0.405155041
313,0.056195589
314,0.778093663
315,0.335241577
316,0.758578075
317,0.486828924
318,0.753614735
319,0.893321665
320,0.862931105
321,0.9987734
322,0.042630124
323,0.990903614
324,0.77733178
325,0.967796903
326,0.469485644
327,0.134100737
328,0.924073154
329,0.498303457
330,0.715123303
331,0.393850115
332,0.495687811
333,0.662631918
334,0.176426931
335,0.756828965
336,0.728589155
337,0.768753081
338,0.170166167
339,0.780194437
340,0.572465721
341,0.705410757
342,0.850081225
343,0.111291424
344,0.247364896
345,0.572717432
346,0.433024124
347,0.593887659
348,0.834386833
349,0.154735879
350,0.144342835
351,0.30423952
352,0.174160483
353,0.965700665
354,0.896008477
355,0.654778064
356,0.985271764
357,0.087255732
358,0.176272254
359,0.901524851
360,0.865537296
361,0.690474722
362,0.443772452
363,0.226843646
364,0.735717115
365,0.286711773
366,0.420136197
367,0.773187395
368,0.184018993
369,0.285108572
370,0.06308992
371,0.404889122
372,0.085995287
373,0.084769969
374,0.233372057
375,0.792523528
376,0.340646155
377,0.898858767
378,0.209030777
379,0.743840598
380,0.853678689
381,0.803803773
382,0.007053423
383,0.007275288
384,0.2799065
385,0.671060705
386,0.159989298
387,0.897378475
388,0.77779748
389,0.816534208
390,0.019957606
391,0.279553662
392,0.8426537
393,0.032780828
394,0.068214777
395,0.243587232
396,0.441045818
397,0.429906755
398,0.379038087
399,0.719246711
400,0.651165169
401,0.17615972
402,0.530845713
403,0.249181805
404,0.197084236
405,0.82457756
406,0.363153853
407,0.748271384
408,0.345793461
409,0.046956597
410,0.744380013
411,0.783034431
412,0.006247879
413,0.885434939
414,0.020132206
415,0.299219546
416,0.691737473
417,0.739790297
418,0.856198728
419,0.961465363
420,0.207645766
421,0.112648162
422,0.126399943
423,0.960887319
424,0.578705996
425,0.248631038
426,0.405456745
427,0.540472847
428,0.686868893
429,0.950635644
430,0.618576926
431,0.396366761
432,0.840380015
433,0.004336738
434,0.013470043
435,0.552561331
436,0.49789103
437,0.199411046
438,0.96694237
439,0.212771889
440,0.357872134
441,0.344149354
442,0.876050643
443,0.535365632
444,0.24046884
445,0.243458287
446,0.595700427
447,0.17498934
448,0.537212262
449,0.933103058
450,0.820159002
451,0.57634964
452,0.234544835
453,0.848207978
454,0.273467453
455,0.324442698
456,0.775043101
457,0.636592931
458,0.413216156
459,0.554857328
460,0.292156512
461,0.025525849
462,0.987674667
463,0.777313648
464,0.621118331
465,0.260163425
466,0.917799304
467,0.934871882
468,0.71442783
469,0.9534773
470,0.422603916
471,0.335941202
472,0.653998905
473,0.442857422
474,0.665509679
475,0.663638108
476,0.814890962
477,0.427077238
478,0.868506828
479,0.367766636
480,0.529026893
481,0.083751818
482,0.196541519
483,0.416349692
484,0.986898428
485,0.288555886
486,0.231049362
487,0.366589963
488,0.949691154
489,0.884946093
490,0.024045333
491,0.726333209
492,0.868996792
493,0.275522736
494,0.388937591
495,0.282264355
496,0.682574601
497,0.104471486
498,0.721017019
499,0.195679406
500,0.189709399
501,0.726847315
502,0.149209083
503,0.405361497
504,0.862151118
505,0.045871198
506,0.165743649
507,0.977982015
508,0.815199844
