id,label
0,0.0005312001149990113
1,0.00021052781515691144
2,0.9999604403613652
3,0.0015996160041581533
4,0.002676100145036708
5,0.0009224589625463904
6,0.0001319990763875543
7,0.0023689956092893946
8,0.0046955927092296665
9,0.01603553930470319
10,0.00013244382321610685
11,0.0025718826697880034
12,0.2075198039572673
13,0.0004813881516629931
14,0.009298603852302674
15,0.9690723569431423
16,0.00025308194236170646
17,0.7156065614117751
18,0.00021252390554862393
19,0.0023113887765880024
20,8.734619135396785e-05
21,0.0022447834276564495
22,3.4864118937010344e-08
23,0.7149869798829593
24,0.0033399516255080705
25,0.1332445721952622
26,0.02409031939905544
27,0.03320140562019512
28,0.052386582412166385
29,0.0007565791057226561
30,3.011035362254129e-06
31,0.9774052578562374
32,4.404018170405193e-05
33,0.9999999333082461
34,0.0011247646696011173
35,3.684645919236597e-05
36,0.05469240704852104
37,0.9999787657318373
38,0.0004007186982783718
39,2.5079265265610494e-05
40,0.9999999948749942
41,0.004835418124036915
42,0.999475837651724
43,0.006410480226368045
44,0.9880421520299564
45,0.010391072942808572
46,0.010931536565137281
47,0.012254221222506002
48,5.28527610426663e-07
49,0.9999999999999662
50,0.0015666494974415225
51,0.000720212101888245
52,0.0008079804983772611
53,0.0017397673390976457
54,0.0026351443832761724
55,0.9999868950410975
56,0.001187255921401848
57,0.00466607372596571
58,0.0003502024990174796
59,0.06314476628825719
60,0.3157093080110773
61,0.013145242266643483
62,0.0010018418170328796
63,0.05338183600754312
64,0.0010696683305910163
65,0.8120973964110663
66,0.011607442390718613
67,0.9586170145767919
68,0.9957294068230734
69,0.0004645890186020592
70,0.0001747481530114309
71,3.41557026840266e-05
72,0.2633795792974861
73,0.9980900933692743
74,0.9999948327170728
75,0.00020391108784066856
76,0.002247258906205612
77,4.8955466286789184e-05
78,5.538165826616217e-05
79,0.9518294695655078
80,0.003275240154640371
81,0.0034612896441787054
82,0.9951146540658444
83,0.0013821506424502306
84,0.00920229836264157
85,4.014764123298497e-06
86,0.01220256284978886
87,0.01794243678411403
88,0.09529817912897541
89,0.0005400464060638509
90,0.002055946910411918
91,0.27516209411755205
92,0.008484184158644131
93,0.9994018374649736
94,0.022687734201946346
95,0.013471244458787956
96,0.0012249886622927235
97,0.011067480171519449
98,4.122022870869501e-05
99,0.0019622612920177245
100,2.3075404065427614e-05
101,0.18299746807663894
102,0.007423856618002805
103,0.0025175752057853044
104,0.5462974659623143
105,0.01508991616254762
106,0.00011389289343536447
107,0.9999992485452145
108,0.0009175537995507717
109,0.0037924129189549583
110,0.9879265675754202
111,6.497929795478523e-06
112,0.0006980778338925823
113,0.8021073434857104
114,0.27782314581299716
115,0.0017918080135452669
116,0.01582698423449578
117,2.550662037260365e-06
118,0.0022725438953695256
119,0.00020651039966273818
120,0.001972789475764547
121,0.02933086813531016
122,0.0006928515336725071
123,0.09723313990049985
124,0.7235912637132619
125,0.014631344448850664
126,0.10115945926375504
127,0.00019867345239307205
128,0.0044625105027742236
129,0.6672074827311983
130,0.0005542233615345726
131,0.01609270240905577
132,0.026794768906382268
133,0.004631755848338535
134,0.0005738201722778486
135,0.008091848976361308
136,0.9835233144420662
137,0.012758954556020706
138,0.006060491935010017
139,0.9941987904789988
140,0.010131871536666809
141,2.576372385015816e-07
142,0.27476436113781144
143,2.4833063629108327e-05
144,0.6560417151667192
145,0.002898288753034439
146,0.002215716564894582
147,0.05658947606752914
148,0.0010725396873685017
149,0.0026069802359546756
150,0.0226527852806975
151,0.08993127335986571
152,0.7758022272474129
153,0.0013523209980767679
154,0.0025895019685274554
155,0.0004403209482014646
156,6.0331601301941475e-05
157,0.0033051953555060525
158,0.8203127855607203
159,5.4644481354178495e-05
160,0.0011724226950353786
161,0.9999994004103596
162,0.00010420041423102792
163,0.0007538608713661103
164,0.9924162633392585
165,0.004969330703461346
166,0.015102016290882784
167,0.01290960137611014
168,0.7337428448812577
169,0.0011184952675133415
170,0.9922798401894287
171,0.000533541944741269
172,8.252672463447655e-06
173,0.07904377047184105
174,0.0005700158698264822
175,0.003303996207350265
176,0.00023902597516980702
177,0.0002969955907371136
178,0.00403023626100055
179,0.0016367710915744988
180,0.02616147865631245
181,0.00045629519532879416
182,0.0020054457169554197
183,1.0523660406597446e-06
184,0.00048376844224213005
185,0.3426839889325363
186,0.0022575993413173653
187,0.00012637015657224906
188,0.003627545857122299
189,0.008512294650084497
190,0.9707569490929235
191,0.004660210370337147
192,0.021706641726301323
193,0.006650878922896013
194,0.9069182559595449
195,0.999999886827272
196,0.000990603945996844
197,0.9999930241524743
198,0.0016679227127571216
199,0.6315255953844284
200,0.9525294306490136
201,0.015648085413116176
202,0.9999045790131754
203,0.0015735227310817767
204,0.004420565330907259
205,0.0004947032538079414
206,0.6064430458744127
207,0.0005584501007889335
208,0.00428264266766427
